2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@726f3b58
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@368102c8
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@7fbe847c
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@dcf3e99
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@1ee0005
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@6f2b958e
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@515f550a
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@1c4af82c
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@5e265ba4
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@7de26db8
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@76ccd017
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@4361bd48
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@7637f22
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@5d22bbb7
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@7d6f77cc
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@6f75e721
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@782830e
2019-12-28 03:20:03 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@33833882
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@53e25b76
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@1c655221
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@726f3b58
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@368102c8
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@7fbe847c
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@dcf3e99
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@1ee0005
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@6f2b958e
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@515f550a
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@1c4af82c
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@5e265ba4
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@7de26db8
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@76ccd017
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@4361bd48
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@7637f22
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@5d22bbb7
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@7d6f77cc
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@6f75e721
2019-12-28 03:20:25 WARN  SpriteSheet:17 - [Ljava.lang.StackTraceElement;@782830e
2019-12-28 03:22:30 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:30 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 03:22:32 WARN  SpriteSheet:17 - java.lang.Exception: dsf
2019-12-28 15:44:56 DEBUG Game:162 - FPS: 37 updates: 59
2019-12-28 15:44:57 DEBUG Game:162 - FPS: 66 updates: 60
2019-12-28 15:44:58 DEBUG Game:162 - FPS: 73 updates: 60
2019-12-28 15:44:59 DEBUG Game:162 - FPS: 87 updates: 60
2019-12-28 15:45:00 DEBUG Game:162 - FPS: 87 updates: 60
2019-12-28 15:45:01 DEBUG Game:162 - FPS: 87 updates: 60
2019-12-28 15:45:02 DEBUG Game:162 - FPS: 69 updates: 60
2019-12-28 15:45:03 DEBUG Game:162 - FPS: 73 updates: 60
2019-12-28 15:45:04 DEBUG Game:162 - FPS: 67 updates: 60
2019-12-28 15:45:05 DEBUG Game:162 - FPS: 74 updates: 60
2019-12-28 15:45:06 DEBUG Game:162 - FPS: 88 updates: 60
2019-12-28 15:45:07 DEBUG Game:162 - FPS: 79 updates: 60
2019-12-28 15:45:08 DEBUG Game:162 - FPS: 79 updates: 60
2019-12-28 15:45:09 DEBUG Game:162 - FPS: 87 updates: 60
2019-12-28 15:45:10 DEBUG Game:162 - FPS: 79 updates: 60
2019-12-28 15:45:11 DEBUG Game:162 - FPS: 80 updates: 60
2019-12-28 15:45:12 DEBUG Game:162 - FPS: 84 updates: 60
2019-12-28 15:45:13 DEBUG Game:162 - FPS: 81 updates: 60
2019-12-28 15:45:14 DEBUG Game:162 - FPS: 84 updates: 60
2019-12-28 15:45:15 DEBUG Game:162 - FPS: 89 updates: 60
2019-12-28 15:45:16 DEBUG Game:162 - FPS: 81 updates: 60
2019-12-28 15:45:17 DEBUG Game:162 - FPS: 85 updates: 60
2019-12-28 15:45:18 DEBUG Game:162 - FPS: 84 updates: 60
2019-12-28 15:45:19 DEBUG Game:162 - FPS: 86 updates: 60
2019-12-28 15:45:20 DEBUG Game:162 - FPS: 87 updates: 60
2019-12-28 15:45:21 DEBUG Game:162 - FPS: 80 updates: 60
2019-12-28 15:45:22 DEBUG Game:162 - FPS: 77 updates: 60
2019-12-28 15:45:23 DEBUG Game:162 - FPS: 81 updates: 60
2019-12-28 15:45:24 DEBUG Game:162 - FPS: 75 updates: 60
2019-12-28 15:45:25 DEBUG Game:162 - FPS: 81 updates: 60
2019-12-28 15:45:26 DEBUG Game:162 - FPS: 79 updates: 60
2019-12-28 15:45:27 DEBUG Game:162 - FPS: 79 updates: 60
2019-12-28 15:45:28 DEBUG Game:162 - FPS: 77 updates: 60
2019-12-28 15:45:29 DEBUG Game:162 - FPS: 75 updates: 60
